date,ship,arrival,departure,cruiseline
2026-12-03,Celestyal Discovery,11:00,18:00,Celestyal Cruises
2026-12-05,Viking Neptune,,,Viking Cruises
2026-12-07,Explora II,08:00,20:00,Explora Journeys
2026-12-08,Viking Saturn,,,Viking Cruises
2026-12-10,Viking Vela,,,Viking Cruises
2026-12-19,Viking Mira,,,Viking Cruises
2026-12-23,Viking Libra,,,Viking Cruises
2026-12-27,Viking Mira,,,Viking Cruises
2026-12-31,Viking Saturn,,,Viking Cruises
