date,ship,arrival,departure,cruiseline
2028-05-02,Oceania Vista,07:00,16:00,Oceania Cruises
2028-05-16,Silver Shadow,07:00,,Silversea Cruises
2028-05-20,SeaDream I,,,SeaDream Yacht Club
2028-05-20,SeaDream II,,,SeaDream Yacht Club
2028-05-23,Viking Mars,,,Viking Cruises
2028-05-28,Seven Seas Mariner,08:00,18:00,Regent Seven Seas Cruises
2028-05-30,Azamara Journey,08:00,20:00,Azamara Cruises
