date,ship,arrival,departure,cruiseline
2028-09-06,Viking Star,,,Viking Cruises
2028-09-27,Azamara Quest,08:00,22:00,Azamara Cruises
2028-09-30,Azamara Quest,08:00,22:00,Azamara Cruises
