date,ship,arrival,departure,cruiseline
2028-03-04,Viking Vela,,,Viking Cruises
2028-03-07,Azamara Journey,08:00,,Azamara Cruises
2028-03-11,Viking Mars,,,Viking Cruises
2028-03-20,Viking Sky,,,Viking Cruises
2028-03-26,Viking Mira,,,Viking Cruises
