date,ship,arrival,departure,cruiseline
2028-06-03,SeaDream I,,,SeaDream Yacht Club
2028-06-04,Azamara Journey,08:00,22:00,Azamara Cruises
2028-06-04,Azamara Onward,07:00,22:00,Azamara Cruises
2028-06-04,Crystal Serenity,07:00,22:00,Crystal Cruises
2028-06-10,Seven Seas Grandeur,08:00,20:00,Regent Seven Seas Cruises
2028-06-14,Viking Jupiter,,,Viking Cruises
2028-06-30,Oceania Aurelia,08:00,18:00,Oceania Cruises
