date,ship,arrival,departure,cruiseline
2028-01-01,Star Explorer,08:00,,Windstar Cruises
2028-01-08,Viking Vela,,,Viking Cruises
2028-01-22,Viking Mira,,,Viking Cruises
2028-01-24,Star Explorer,16:00,,Windstar Cruises
