date,ship,arrival,departure,cruiseline
2028-04-05,Oceania Sonata,08:00,18:00,Oceania Cruises
2028-04-10,Oceania Sonata,07:00,18:00,Oceania Cruises
2028-04-17,Explora V,08:00,20:00,Explora Journeys
2028-04-18,Seven Seas Grandeur,07:00,17:00,Regent Seven Seas Cruises
2028-04-24,Azamara Quest,08:00,22:00,Azamara Cruises
